Datetime,Open,High,Low,Close,Adj Close,Volume,Sentiment
2023-03-06 09:30:00,95.19000244140630,95.72309875488280,94.94999694824220,95.13999938964840,95.13999938964840,4418522,0.82
2023-03-06 09:45:00,95.16500091552730,95.3499984741211,94.68000030517580,95.0,95.0,2425566,0.28
2023-03-06 10:00:00,95.0,95.66999816894530,94.68000030517580,95.52999877929690,95.52999877929690,2297072,0.54
2023-03-06 10:15:00,95.52200317382810,96.06999969482420,95.5000991821289,95.7300033569336,95.7300033569336,1993728,-0.37
2023-03-06 10:30:00,95.73999786376950,96.27999877929690,95.68000030517580,96.2750015258789,96.2750015258789,1706184,0.05
2023-03-06 10:45:00,96.2750015258789,96.27999877929690,95.9800033569336,96.11000061035160,96.11000061035160,1716403,0.93
2023-03-06 11:00:00,96.11990356445310,96.33499908447270,96.01000213623050,96.23500061035160,96.23500061035160,1305476,0.3
2023-03-06 11:15:00,96.25,96.4800033569336,95.97000122070310,96.08000183105470,96.08000183105470,1751755,0.98
2023-03-06 11:30:00,96.07990264892580,96.37999725341800,96.00499725341800,96.3113021850586,96.3113021850586,1220566,-0.52
2023-03-06 11:45:00,96.31999969482420,96.54499816894530,96.11000061035160,96.43009948730470,96.43009948730470,1327668,-0.61
2023-03-06 12:00:00,96.43830108642580,96.48500061035160,96.22000122070310,96.47049713134770,96.47049713134770,673299,-0.19
2023-03-06 12:15:00,96.47989654541020,96.52999877929690,96.27999877929690,96.46499633789060,96.46499633789060,1050037,-0.62
2023-03-06 12:30:00,96.45999908447270,96.45999908447270,95.81999969482420,95.8301010131836,95.8301010131836,1079757,0.76
2023-03-06 12:45:00,95.83000183105470,95.84500122070310,95.30010223388670,95.44819641113280,95.44819641113280,1459577,0.28
2023-03-06 13:00:00,95.44000244140630,95.4800033569336,95.12999725341800,95.22000122070310,95.22000122070310,1077549,0.31
2023-03-06 13:15:00,95.21320343017580,95.38580322265630,95.11499786376950,95.26499938964840,95.26499938964840,1253930,-0.45
2023-03-06 13:30:00,95.26499938964840,95.31500244140630,94.86229705810550,94.86229705810550,94.86229705810550,1259834,0.66
2023-03-06 13:45:00,94.86160278320310,94.86170196533200,94.54000091552730,94.54010009765630,94.54010009765630,1494194,-0.95
